"name1","type_facility","longitude","latitude"
"Recovery Concepts Inc","SU",-97.372727,37.7021634
"ABC Therapy LLC","SU",-115.1153563,36.1768209
"Dutiful Angels","SU",-115.116804,36.1652756
"Substance Abuse Center of Kansas","SU",-97.3383865,37.6957529
"Vegas Stronger","SU",-115.1402404,36.1803531
"Center for Change","SU",-97.3345516,37.6995975
"Prairie View Inc","SU",-97.2056756,38.3473372
"Vegas Stronger","SU",-115.14208,36.1799776
"Vogue Recovery Center","SU",-115.1105385,36.1160744
"Mirror Inc","SU",-97.3220042,37.6831526
"Mirror Inc","SU",-97.3220042,37.6831526
"Desert Senita","SU",-111.6719128,32.747223
"Desert Parkway Behav Healthcare Hosp","SU",-115.1381051,36.1306592
"Lionheart Recovery Center","SU",-115.1056738,36.070479
"We Care Foundation","SU",-115.1468685,36.1453455
"Dr Miriam/Sheldon G Adelson","SU",-115.1382824,36.122467
"Lionheart Recovery Center Outpatient","SU",-115.1130315,36.074464
"Vitality Center","SU",-115.6789997,40.9240794
"River Source Treatment Center","SU",-111.6722294,32.7335019
"Restoration/Knox Center Inc","SU",-97.3016592,37.6865102
"Seventh Direction","SU",-97.2986869,37.6888901
"Charleston Residential Services","SU",-115.1707728,36.1582468
"Freedom Behavioral Health","SU",-115.1504739,36.1191956
"TiNHiH","SU",-115.1877358,36.1434942
"Saint Francis Community Services","SU",-97.260478,37.726401
"Seven Hills Hospital","SU",-115.120267,35.9962035
"Desert Star Addiction Recovery Center","SU",-110.9777207,32.3428312
"Better Choice Treatment Center","SU",-115.1636741,36.0547494
"Luxe Treatment Center LLC","SU",-115.2840679,36.2490486
"Nestled Recovery Center","SU",-115.2268826,36.1374466
"Virtue Recovery Las Vegas LLC","SU",-115.2978252,36.2692252
"DCCCA Inc","SU",-97.2342588,37.6755625
"DCCCA Inc","SU",-97.2341892,37.675658
"Rivyve Behavioral Health","SU",-114.5676039,35.1118078
"Vitality Integrated Programs Elko","SU",-115.7908689,40.841674
"Mental Health America of South Central","SU",-97.2278705,37.6633936
"Americas Rehab Campuses","SU",-110.8436037,32.2501788
"Nestled Outpatient","SU",-115.2457214,36.1426087
"In Balance Counseling Inc","SU",-110.8621605,32.2516262
"Community Bridges Inc","SU",-110.9135998,32.2610288
"Buena Vista Health and Recovery LLC","SU",-110.8830371,32.2445041
"Wellbeing Institute","SU",-110.9614388,32.277298
"Mark Youth and Family Care","SU",-110.893428,32.2436793
"Walker Center","SU",-114.7058927,42.9342148
"Haven Residential Program","SU",-110.9552637,32.2596797
"Westcare Arizona I Inc","SU",-114.6260401,35.1077231
"Haven Outpatient Program","SU",-110.9443619,32.2542871
"Recovery in Motion Treatment Center","SU",-110.9140137,32.2346719
"Southwest Behavioral Health Clinic","SU",-114.6339732,35.1000758
"Yellowstone Boys and Girls Ranch","SU",-110.5773295,45.6341387
"Cottonwood Tucson","SU",-111.0524018,32.2819584
"South Central Montana Regional","SU",-109.9519497,45.8308959
"THRIVE  Solutions","SU",-115.2948138,36.0874963
"Meadows Outpatient Center Las Vegas","SU",-115.2959563,36.0788095
"Fort Thompson Service Unit","SU",-99.4394009,44.0654692
"Behavioral Health Specialists Inc","SU",-97.3814131,41.4295473
"La Frontera Center","SU",-110.9698114,32.2182849
"The Well","SU",-97.361489,41.4295811
"Goodwill Industries of Greater NE","SU",-97.3656675,41.4398554
"Southern Arizona VA Healthcare Servs","SU",-110.9671195,32.1834347
"Restoration Center Inc","SU",-96.8330069,39.0290341
"Kiowa Alcohol Drug","SU",-98.256733,35.0566541
"Pascua Yaqui Tribe of Arizona","SU",-111.0638267,32.1164427
"Good Life Counseling and Support LLC","SU",-97.4615607,42.0338796
"Behavioral Health Specialists Inc","SU",-97.435609,42.0240841
"Red Rock Behavioral Health Services","SU",-97.8697338,35.5089382
"Gary E Miller Candian County","SU",-97.8669134,35.5079931
"Springboard Center","SU",-102.082772,32.035007
"The Well","SU",-97.4269069,42.0312379
"The Well","SU",-97.4176035,42.0195795
"Ponca Tribe of Nebraska","SU",-97.4325716,42.0493172
"The Well","SU",-97.4200215,42.0293045
"The Link Inc","SU",-97.420666,42.0323678
"The Well","SU",-97.4105286,42.0196717
"The Well","SU",-97.4150058,42.0375049
"Seventh Direction","SU",-96.8523219,37.8176454
"Liberty Centre Services","SU",-97.4056801,42.0339417
"WTCR Midland","SU",-102.1005121,31.9913823
"PermiaCare","SU",-102.0609162,32.0037899
"Blue Valley Behavioral Health","SU",-96.7430014,40.2776036
"Brightli","SU",-96.9635552,37.2380836
"PermiaCare","SU",-102.3961957,31.8431893
"WTCR Odessa","SU",-102.3765259,31.8454863
"PermiaCare","SU",-102.3850072,31.8254521
"West Texas VA Healthcare Services","SU",-101.4726932,32.2311506
"Prairie Hills Recovery Center","SU",-104.2762432,46.3681162
"Bridgeway Inc","SU",-97.091623,36.7034432
"Community Health Associates","SU",-114.2908941,34.1487878
"SouthEastern AZ Behav Hlth Servs Inc","SU",-110.249861,31.56355
"Community Health Associates","SU",-109.5626234,31.3522189
"Bryan Medical Center West","SU",-96.6980563,40.7884103
"Community Bridges Inc","SU",-109.9223632,31.4430541
"Houses of Hope Short Term Residential","SU",-96.6828823,40.8143174
"Imagine by Northpoint","SU",-96.6659392,40.7508332
"Marys Mission and Development Center","SU",-110.3051662,31.5599264
"Yellowstone Boys and Girls Ranch","SU",-112.637144,45.2136678
"Oakwood Springs","SU",-97.5277451,35.6022982
"Southwest Chemical Dependency Program","SU",-112.6271123,45.2290597
"TLC Foundation","SU",-97.5688215,35.5289109
"Choices Treatment Center","SU",-96.6577276,40.8132268
"Valley Hope of Oklahoma City","SU",-97.5641226,35.5304392
"Hefner Comprehensive Treatment Center","SU",-97.5308289,35.5797566
"Associates in Counseling and Treatment","SU",-96.6438107,40.8148103
"Houses of Hope of Nebraska Inc","SU",-96.6328112,40.8242072
"Behavioral Health Resources LLC","SU",-96.6178991,40.8122606
"North Oklahoma County MH Center Inc","SU",-97.560186,35.4751782
"TRC The Recovery Center","SU",-97.5327918,35.4956505
"Enrichment Center","SU",-97.5353344,35.4746595
"Arcadia Trails Integris Center for","SU",-97.4181791,35.6427684
"Veterans Affairs Medical Center","SU",-97.4958905,35.483272
"Living Free Health and Fitness","SU",-116.005057,36.2492932
"HOPE Community Services Inc","SU",-97.521097,35.4050979
"Payne County Youth Services Inc","SU",-97.0868319,36.1088255
"Payne County Drug Court Inc","SU",-97.0656427,36.142346
"Lewis and Clark Behavioral Hlth Servs","SU",-97.3932352,42.8805955
"South Dakota Human Services Center","SU",-97.3977281,42.9141117
"Therapy Services LLC","SU",-96.2251514,38.4142998
"Great Plains Area Youth Reg Trt Ctr","SU",-100.4998413,45.5344966
"The Well","SU",-96.7111677,41.8422943
"The Recovery Center","SU",-98.524945,33.8876376
"Rainbows End Recovery Center LLC","SU",-114.21682,44.521966
"Red River Hospital","SU",-98.5013548,33.9063056
"Childrens Recovery Center of Oklahoma","SU",-97.4249006,35.2241122
"Corner House Inc","SU",-96.1772523,38.4032873
"Desert Senita Community Health Center","SU",-112.8638138,32.3755705
"Kickapoo Tribe of Oklahoma","SU",-97.0896458,35.4867367
"Valley Hope of Cushing","SU",-96.7453715,35.9764626
"Kisa Life Recovery","SU",-96.1816898,37.10741
"Valley Hope of Omaha","SU",-96.0996647,41.2099894
"Arbor Family Counseling","SU",-96.0943478,41.2355329
"Our Home Inc","SU",-98.1449519,44.3419502
"Serenity Cottages of the Desert","SU",-116.0561422,35.283744
"WTCR Abilene Inc","SU",-99.7708189,32.4495662
"Northpoint Recovery","SU",-96.0632084,41.2111845
"Serenity Foundation of Texas","SU",-99.7392373,32.4514344
"Imagine by Northpoint","SU",-96.0492184,41.2310341
"Prairie Hills Recovery Center","SU",-104.7174387,47.1041177
"ABODE Treatment Inc","SU",-99.7341541,32.4482858
"Northpoint Recovery","SU",-96.025581,41.2263163
"Abilene Absolute Recovery Solutions","SU",-99.7058887,32.4515
"Blue Valley Behavioral Health","SU",-95.8691433,40.672798
"New Dawn Wellness and Recovery Ctr Inc","SU",-95.7273289,39.0292107
"Inroads to Recovery Inc","SU",-96.0283009,41.2842075
"Fam Service and Guidance Ctr of Topeka","SU",-95.7198176,39.0610071
"Sims Kemper Clinical Counseling and","SU",-95.7100527,39.0366984
"ARCH Inc","SU",-96.00274,41.2734141
"Montana Chemical Dependency Ctr","SU",-112.5240726,46.0121172
"Topeka Treatment Center LLC","SU",-95.6854278,39.0060052
"Heartland Family Service","SU",-95.987687,41.2963002
"Santa Monica Inc","SU",-95.97148,41.256997
"ARCH Inc","SU",-95.9680166,41.2545589
"Nebraska Urban Indian Health Coalition","SU",-95.9453188,41.2099802
"Santa Monica Inc","SU",-95.9437227,41.2286738
"Therapy Services LLC","SU",-95.7395584,38.2042363
"Standing Rock Treatment Program","SU",-100.6301271,46.0869408
"Mirror Inc","SU",-95.6494573,39.0218209
"Mirror Inc","SU",-95.6494445,39.021806
"Siena Francis House Miracles Treatment","SU",-95.9387778,41.270627
"Douglas County","SU",-95.9384233,41.272717
"Rosecrance Jackson Centers","SU",-96.4507663,42.49937
"Yellowstone Boys and Girls Ranch","SU",-109.4392,47.0552458
"Open Door Missions","SU",-95.9041594,41.2836954
"South Central Montana Regional","SU",-109.4420053,47.0599813
"Ponca Tribe of Nebraska","SU",-96.4095979,42.4964558
"Siouxland Mental Health Center","SU",-96.4089489,42.4955391
"iRecover US","SU",-97.5272682,44.0108984
"Heartland Counseling Services Inc","SU",-96.3961735,42.4768806
"Heart River Alcohol and","SU",-102.7855761,46.8864235
"Sky Ranch Behavioral Services","SU",-96.4045376,42.4954405
"Sky Ranch Behavioral Services","SU",-96.4062877,42.4992572
"Siouxland Counseling Services PLLC","SU",-96.4047221,42.4975995
"Family Wellness Associates","SU",-96.3955142,42.4956348
"Clay Crossing Foundation Inc","SU",-96.8105595,35.1009722
"Road to Recovery","SU",-95.6817352,37.4173881
"Tulsa Boys Home","SU",-96.1403863,36.1232821
"Valliant House Konawa","SU",-96.7754413,34.9227289
"Veterans Affairs Medical Center","SU",-116.1904838,43.6208798
"First Step Counseling","SU",-96.7706674,43.5058913
"Keystone Treatment Center","SU",-96.7574203,43.5101023
"Guidance Center","SU",-95.3111694,39.2095702
"Family and Childrens Services","SU",-96.0322,36.1612
"Volunteers of America Dakotas","SU",-96.7418905,43.5080846
"Sioux Falls VAHCS","SU",-96.7355,43.5207
"Intermountain Hospital of Boise","SU",-116.266239448382,43.6078379446612
"BHC Intermountain Hospital","SU",-116.2679418,43.6071669
"Ascent Behavioral Health Services","SU",-116.266992,43.60849
"Imagine by Northpoint","SU",-116.2640426,43.6127654
"Ashwood Recovery","SU",-116.2812912,43.6121061
"YWCA Helena","SU",-112.0397403,46.5922095
"Brick House Recovery","SU",-116.2557841,43.6525132
"DCCCA Inc","SU",-95.2737087,38.9260461
"Renaissance Ranch","SU",-116.2810901,43.6331414
"Resonance Center for Women","SU",-95.9940162,36.139444
"Instar Community Servs","SU",-112.0498376,46.60323
"Avalon Wellness and Recovery","SU",-95.2611085,38.9690395
"Womens Justice Center","SU",-95.9759051,36.1499422
"Florence Crittenton Home and Services","SU",-112.0375034,46.6223406
"Northpoint Recovery","SU",-116.3651931,43.6129432
"Alcohol and Drug Awareness Center","SU",-100.486614,31.45109
"Renewed Hope","SU",-116.4002093,43.6185411
"Alcohol and Drug Awareness Center","SU",-100.3828986,31.4853496
"WTCR San Angelo","SU",-100.4362667,31.4551742
"Broadway House Inc","SU",-97.1310162,34.1761404
"Addiction and Behavioral Health Center","SU",-96.6756541,34.7737271
"Tulsa Rightway Medical","SU",-95.9003227,36.1124236
"Substance Abuse Services Inc","SU",-95.8852671,36.0956893
"Guidance Center","SU",-95.1155838,39.5610321
"Valley Hope of Atchison","SU",-95.1148508,39.5872062
"Valley Hope of Tulsa","SU",-95.890039,36.0311033
"Tulsa Comprehensive Treatment Center","SU",-95.8512852,36.0844108
"Tulsa VA Outpatient Clinic","SU",-95.8656386,36.0343375
"Moonlight Mountain Recovery","SU",-116.5579561,43.5548341
"Port of Hope Centers Inc","SU",-116.5667719,43.5576256
"Community Health Associates","SU",-114.6169851,32.7204769
"Crossroads","SU",-114.6163787,32.7107309
"Horizon Health and Wellness","SU",-114.6116946,32.7062198
"Imagine by Northpoint","SU",-116.590709,43.599889
"Community Health Associates","SU",-114.6498852,32.6747477
"Community Health Associates","SU",-114.6498852,32.6747477
"Emmett Family Services","SU",-116.4716766,43.8678951
"Heartview Foundation","SU",-100.7902797,46.8063075
"CHI Saint Alexius Medical","SU",-100.7745566,46.8056556
"Central Texas MH/MR Center","SU",-99.4221754,31.831172
"ADAPT Addiction and Behavioral Health","SU",-100.8221938,46.8302042
"Guidance Center","SU",-94.9097006,39.2892349
"Terry Reilly Health Services","SU",-116.6924008,43.665658
"Pecan Valley Centers for","SU",-98.1380804,32.8043874
"VA Eastern Kansas Healthcare System","SU",-94.8947015,39.2769926
"New Freedom Center","SU",-100.7784599,46.8322635
"Sunflower Recovery Center","SU",-94.9313656,38.5114687
"Prairie Hills Recovery Center","SU",-104.1532647,47.7206401
"Family Guidance Center","SU",-94.8492258,39.7667532
"Arista Recovery at Paola","SU",-94.8669091,38.5691307
"Johnson County Mental Health Center","SU",-94.8314066,38.8880584
"Family Guidance Center","SU",-94.8734982,40.3200548
"St Joseph Safety and Health Council","SU",-94.8171538,39.7775556
"AppleCore Outpatient Treatment/Olathe","SU",-94.8203347,38.8796177
"Community Health Associates","SU",-114.7091792,32.494708
"Cottonwood Springs","SU",-94.7944909,38.865381
"Sanford Hospital","SU",-96.2124869,43.6710519
"Mirror Inc","SU",-94.7367672,39.0158037
"Providence House LLC","SU",-103.361214,47.7215879
"Nuhope Services","SU",-94.7203649,38.9773386
"Johnson County Mental Health Center","SU",-94.7170425,39.0115616
"Clinical Associates PA","SU",-94.7103568,38.9730976
"We Care HCBS","SU",-94.6850454,38.9568954
"Add Csl Educ and Info Services (ACEIS)","SU",-94.6850454,38.9568954
"Doolittle and Harrington Healthcare","SU",-94.6651714,38.936974
"Challenges Inc","SU",-94.6650433,38.9375965
"Arista Recovery at Overland Park","SU",-94.6510399,38.9581732
"KCK Alcohol Safety Action Project","SU",-94.6311735,39.1143601
"Manning Regional Healthcare Center","SU",-95.075404,41.9044736
"Valley Hope of Overland Park","SU",-94.6374782,38.9300647
"Riverside County Latino Commission on","SU",-116.2020332,33.7336651
"Kansas City Metro Methadone Prog","SU",-94.6108788,39.0588453
"Indio Substance Abuse","SU",-116.1991687,33.7193121
"Riverside County Latino Commission on","SU",-116.1782686,33.6831788
"Carole","SU",-94.5933194,39.0570828
"Awareness Program","SU",-116.2202639,33.7155179
"Centerstone","SU",-94.579958,38.9919588
"Footprints","SU",-94.5725175,39.045139
"Pecan Valley Centers for","SU",-97.7725294,32.7403708
"Benilde Hall Program","SU",-94.5448691,39.0847756
"Community Health Center of SE KS","SU",-94.7069786,37.8118757
"Benefis Hospitals Inc","SU",-111.2983486,47.4882642
"Bella Monte Recovery Center","SU",-116.473996,33.9525074
"Affinity Recovery","SU",-116.4747159,33.9517088
"Healing House Inc","SU",-94.5283615,39.1125672
"Soroptimist House of Hope Inc","SU",-116.4813251,33.9504923
"Eastern Oklahoma VA Healthcare System","SU",-95.4150444,35.7650569
"Riverside San Bernardino County/Indian","SU",-116.1549316,33.5637252
"Spotted Bull Recovery Resource Center","SU",-105.1916059,48.1150696
"Indian Family Health Clinic","SU",-111.2856344,47.5050072
"Ranch Recovery Centers Inc","SU",-116.5262741,33.9896107
"Community Health Center of SE KS","SU",-94.8429493,37.1731307
"RMTC LLC","SU",-111.2906716,47.5093643
"Central Idaho Counseling","SU",-116.0923288,44.8970698
"Stonegate Center","SU",-97.6060423,32.830798
"Banyan Palm Springs LLC","SU",-116.3767518,33.7955375
"Monarch Inc","SU",-95.3940983,35.7563753
"Central Idaho Counseling","SU",-116.1045625,44.9088925
"Brightli","SU",-94.4891837,39.0079885
"Crittenton Childrens Center","SU",-94.4810524,38.9240112
"Payette Family Services","SU",-116.9218674,44.0704416
"Coachella Valley Recovery Ctr","SU",-116.4589682,33.83256
"Lifeways","SU",-116.9727502,44.0340332
"Brightli","SU",-94.4391175,39.246196
"Community Health Center of SE KS","SU",-94.6966382,37.4374929
"Aegis Treatment Centers LLC","SU",-117.6929745,35.6514132
"Quapaw Counseling Services","SU",-94.839303,36.919477
"Addiction Therapeutic Services","SU",-116.4463598,33.7732263
"Olive Branch Recovery","SU",-97.1226044,33.1995837
"Midwest ADP","SU",-94.4163665,39.0492757
"Banyan Palm Springs","SU",-116.482872,33.7908648
"Centerstone","SU",-94.4079787,39.0430968
"Alpine Recovery Center","SU",-118.3897336,37.3616952
"Imperial Valley Medical Clinic Inc","SU",-115.5549244,32.7915152
"Lighthouse Behavioral Wellness Centers","SU",-96.4015828,34.0043311
"Michaels House","SU",-116.5470214,33.830574
"Brighter Heights Oklahoma","SU",-96.3883757,33.9947501
"Michaels House","SU",-116.5386826,33.7974208
"ReDiscover","SU",-94.3584235,38.9405876
"ReDiscover","SU",-94.3582802,38.9411525
"Texoma Community Center","SU",-96.6195176,33.6627527
"Lakes Regional Community Center","SU",-96.6054541,33.6734542
"Texoma Medical Center","SU",-96.6134179,33.663499
"Imperial Valley Medical Clinic Inc","SU",-115.5038139,32.6721751
"Pecan Valley Centers for","SU",-97.8095825,32.4376061
"Fallon Tribal Health Clinic","SU",-118.7581542,39.4886187
"Monarch Inc","SU",-95.3110469,35.4975234
"New Frontier","SU",-118.7941149,39.4731237
"ASIC Recovery Services","SU",-97.4352381,32.7251373
"Arise Recovery Centers","SU",-97.415196,32.7278049
"Abundance Grace Recovery PLLC","SU",-103.6227923,48.1503696
"Family Guidance Center/Cameron","SU",-94.2313436,39.7597679
"Fred and Clara Eckert Foundation","SU",-103.6109622,48.1546755
"Montgomery Counseling Service PLLC","SU",-103.6252545,48.1592002
"Brightli","SU",-94.5868028,37.060861
"House of Hope Inc","SU",-94.7632497,36.5496603
"Riverside San Bernardino County/Indian","SU",-116.8296547,33.9537709
"Seneca Cayuga Nation SA Prog","SU",-94.7087845,36.6731388
"MH/MR of Tarrant County","SU",-97.3127458,32.7441594
"Arise Recovery Centers","SU",-97.1129321,32.9388547
"ABODE Treatment Inc","SU",-97.3186848,32.7228737
"Ozark Center/New Directions","SU",-94.5331583,37.0573396
