"name1","type_facility","longitude","latitude"
"Compass Behavioral Health","SU",-100.860184,37.9684281
"Project Reality","SU",-111.8997275,40.6571149
"Helping Hand Association","SU",-111.9610117,40.5438507
"Salt Lake County Youth Services","SU",-111.9378218,40.5915528
"Vida Utah","SU",-111.9382251,40.5911104
"7th Street","SU",-111.8706922,40.7165915
"Recovery Ways","SU",-111.8992135,40.666477
"Judicial Supervision Services LLC","SU",-111.9018992,40.6618791
"Helping Hand Association","SU",-111.9425844,40.5872535
"Clinical Consultants LLC","SU",-111.93726,40.612959
"Helping Hand Association","SU",-111.8942486,40.6936535
"Salt Lake County Youth Services","SU",-111.8958149,40.6917841
"Anicka Counseling Center","SU",-111.890758,40.7014226
"Red Willow Counseling and Recovery","SU",-111.8705589,40.7385326
"Salt Lake City Comprehensive Treatment","SU",-111.8781247,40.7257252
"Highland Springs Specialty Clinic","SU",-111.9856878,40.5251307
"Odyssey House Inc","SU",-111.8809161,40.7251113
"Assessment Counseling and","SU",-111.9071462,40.6864263
"Volunteers of America Utah","SU",-111.9105626,40.6802627
"Liberty Addiction Recovery Centers","SU",-111.9383171,40.6301885
"Project Reality","SU",-111.8706953,40.7546568
"Helping Hand Association","SU",-111.8628904,40.7690873
"Sovegna","SU",-111.8667612,40.7626028
"House of Hope","SU",-111.866407,40.7653893
"Odyssey House Inc","SU",-111.8694346,40.7633166
"Odyssey House Inc","SU",-111.9393926,40.6398522
"Taylorsville Comprehensive Trt Ctr","SU",-111.9381065,40.6424325
"NEFA LLC","SU",-111.9378853,40.6432246
"Alpine Center for Personal Growth","SU",-111.9358773,40.6472779
"Odyssey House Inc","SU",-111.8734274,40.7653689
"First Step House","SU",-111.8773062,40.7594516
"First Step House","SU",-111.8784457,40.7580435
"Doya Natsu Healing Center (ESRP)","SU",-108.8765972,43.0004907
"Odyssey House Inc","SU",-111.8743563,40.767651
"CLD3 Counseling","SU",-111.8785177,40.7615521
"Intermountain","SU",-111.8836507,40.7533855
"Tranquility Place of Utah","SU",-111.886211,40.7515847
"Odyssey House Inc","SU",-111.877211,40.7681435
"Odyssey House Inc","SU",-111.8771898,40.768211
"First Step House","SU",-111.8863889,40.754968
"Valley Behavioral Health","SU",-111.8915579,40.7469772
"Valley Behavioral Health","SU",-111.8915579,40.7469772
"Urban Indian Center of Salt Lake","SU",-111.8948194,40.7419316
"Capstone Counseling Centers LLC","SU",-111.8847587,40.7612171
"Multicultural Counseling Center","SU",-111.9669208,40.6127172
"Asian Association of Utah","SU",-111.8992985,40.7658841
"Fourth Street Clinic","SU",-111.9031102,40.7602114
"Valley Mental Health Inc","SU",-111.9066501,40.7545262
"McKay Family Practice","SU",-111.9847786,40.6153195
"Altium Health LLC","SU",-111.9830897,40.6205073
"Volunteers of America Utah","SU",-111.9382068,40.7295663
"First Step House","SU",-111.912519777065,40.7782784017271
"West Ridge Academy","SU",-112.0209958,40.5836523
"FourPoints Health","SU",-112.418053,38.8184422
"White Tree Medical","SU",-112.0449408,40.5461121
"Valley Behavioral Health","SU",-111.9802883,40.6812982
"Sol Recovery Community Inc","SU",-111.8928632,40.8822011
"Active Recovery","SU",-111.8785638,40.9169319
"Bountiful Treatment Center","SU",-111.9011601,40.882083
"Cornerstone Clinical Services LLC","SU",-112.5640197,39.354815
"Diamond Recovery","SU",-111.9556961,41.0379488
"Southwest Behavioral Health Center","SU",-112.4241639,37.8232365
"Central Utah Counseling Center","SU",-112.5753076,39.3533473
"Davis Behavioral Health Inc","SU",-111.9540968,41.0460814
"Presbyterian Medical Services","SU",-106.910986,34.0389216
"Southwest Guidance Center Inc","SU",-100.9275319,37.0546589
"City on a Hill","SU",-100.4574546,38.4775447
"Beacon House LLC","SU",-112.299083,40.5294083
"Clinical Consultants LLC","SU",-112.296533,40.545027
"Action Recovery Group","SU",-111.939161,41.1622901
"Brighton Recovery Center","SU",-111.9428872,41.1601974
"Renaissance Ranch","SU",-111.9428872,41.1601974
"Heartland Counseling Clinic","SU",-100.630169,40.2076861
"Bonneville Family Practice","SU",-112.3004563,40.5545008
"Davis Behavioral Health Inc","SU",-111.9969272,41.0925111
"High Country Behavioral Health","SU",-109.8776068,42.8655865
"Ogden Regional Medical Center","SU",-111.9703209,41.1645704
"CLD3 Counseling","SU",-112.01713,41.1080959
"NEFA LLC","SU",-112.0171342,41.1081382
"Spirit Mountain Recovery","SU",-111.8716005,41.3188775
"Davis Behavioral Health Inc","SU",-112.0238835,41.1122536
"GMS Counseling LLC","SU",-112.0238835,41.1122536
"Southwest Behavioral Health Center","SU",-112.642818,38.2903469
"GMS Counseling LLC","SU",-111.9740237,41.1995382
"Connect2Kids","SU",-111.9771607,41.1991956
"Alpha Counseling and Treatment Inc","SU",-111.9667883,41.2181609
"School of Addiction Recovery","SU",-111.9739539,41.2090044
"Community Bridges Inc","SU",-110.1310388,34.9213265
"Clinical Consultants LLC","SU",-111.9705455,41.2172081
"North Country Healthcare","SU",-110.1444679,34.9262642
"Weber Human Services","SU",-111.9753681,41.217635
"BAART Programs","SU",-111.9765156,41.2193836
"ChangePoint Integrated Health","SU",-110.15083,34.921132
"Spirit Mountain Behavioral Health","SU",-112.0227057,41.1703015
"Weber Recovery Center","SU",-112.0056723,41.2161671
"Community Bridges Inc","SU",-109.3723029,34.50667156
"Winslow Guidance Associates Inc","SU",-110.1582911,34.9012788
"Aloha Behavioral Consultants Inc","SU",-111.9798458,41.2726015
"Clear Recovery of Cache Valley","SU",-111.8282713,41.7136186
"Beecon Recovery","SU",-112.0162218,41.5090051
"Bear River Health Department","SU",-112.0341315,41.4912775
"Bear River Health Department","SU",-111.8171529,41.7561164
"High Country Behavioral Health","SU",-108.2081325,43.6452142
"Triumph Youth Services","SU",-112.0317548,41.5091439
"Triumph Youth Services","SU",-112.0318479,41.5095719
"Intermountain","SU",-111.820481,41.756635
"Family Institute of Northern Utah","SU",-111.8341831,41.7421086
"Beacon of Hope Counseling Center LLC","SU",-100.7662444,41.1367742
"Heartland Counseling Clinic","SU",-100.7617134,41.1337245
"Family Matters Counseling Services LLC","SU",-100.7598851,41.1323222
"Psychiatric Hope","SU",-100.759992,41.1353248
"Lutheran Family Services","SU",-100.7602155,41.1459158
"Winslow Guidance Associates Inc","SU",-110.7008154,35.037076
"North Country Healthcare","SU",-110.7012115,35.0367293
"ChangePoint Integrated Health","SU",-110.688326,35.019624
"Community Bridges Inc","SU",-110.6974711,35.0234253
"Team Recovery LLC","SU",-111.83389,41.7803855
"Uinta Academy","SU",-111.9485049,41.6666133
"Southwest Behavioral Health Center","SU",-112.5292121,37.0558526
"CBI Encompass Health Services","SU",-112.5259234,36.951914
"Southwest Behavioral Health Center","SU",-113.0114062,38.3947931
"Mental Health Resources Inc","SU",-103.2188306,34.4197052
"Mental Health Resources Inc","SU",-103.2064358,34.4154003
"ChangePoint Integrated Health","SU",-110.0785838,34.5151271
"Cenikor Foundation","SU",-101.9127892,35.2035791
"Community Bridges Inc","SU",-109.2817543,34.1340168
"High Country Behavioral Health","SU",-110.9301265,42.7256491
"Amarillo VA Healthcare System","SU",-101.9065502,35.2040297
"Professional Addiction Specialty Servs","SU",-101.8953335,35.2072045
"Plainview Serenity Center Inc","SU",-101.8844886,35.2154429
"North Country Healthcare","SU",-109.2895645,34.1257756
"Addiction Recovery Centers of the","SU",-103.475451,43.4315434
"WTCR Amarillo","SU",-101.8631325,35.2083552
"VA Black Hills Healthcare System","SU",-103.4783065,43.4368827
"Dailey Recovery Service","SU",-101.833802,35.220519
"Beacon Charities","SU",-109.730597,34.2688094
"Bear River Health Department","SU",-112.1725524,41.7196173
"North Country Healthcare","SU",-112.1285836,36.0476196
"Compass Behavioral Health","SU",-100.0007636,37.753524
"Valley Hope of Norton","SU",-99.8980168,39.8383616
"FourPoints Health","SU",-113.0580676,37.6840644
"New Chance Inc","SU",-99.989066,37.752031
"High Plains Mental Health Center","SU",-99.8868255,39.8275558
"Mental Health Resources Inc","SU",-103.3362661,34.1881492
"Cloud Peak Counseling Center","SU",-107.9386133,44.0140449
"High Country Behavioral Health","SU",-110.9994805,42.919706
"White Mountain Counseling","SU",-110.0296555,34.25272
"Beacon Treatment Center SL","SU",-110.0293395,34.2525532
"Sober Mountain","SU",-110.0360976,34.2545092
"Volunteers of America Northern Rockies","SU",-104.211078,43.8450293
"ChangePoint Integrated Health","SU",-110.0273793,34.2368122
"Community Medical Services","SU",-110.02496,34.2327221
"North Country Healthcare","SU",-111.568,35.2334
"North Country Healthcare","SU",-110.0133419,34.2024463
"ChangePoint Integrated Health","SU",-110.0141017,34.2023112
"ChangePoint Integrated Health","SU",-110.0146779,34.2022477
"ChangePoint Psychiatric Hospital","SU",-109.9753191,34.1652057
"North Country Healthcare","SU",-111.6128454,35.2169314
"Native Americans for Community Action","SU",-111.620099,35.2184128
"Southwest Behavioral Health Services","SU",-111.6215972,35.2176399
"Winslow Guidance Associates Inc","SU",-111.6135985,35.2062902
"Flagstaff Medical Center","SU",-111.6441794,35.2088814
"North Country Healthcare","SU",-111.6696505,35.184481
"Lukner Medical Clinic PLLC","SU",-100.9694162,35.5660836
"Presbyterian Medical Services","SU",-105.6601545,33.3269653
"Labyrinth Assessment/Behavioral Servs","SU",-112.2448518,42.1861233
"Campbell County Health","SU",-105.5181791,44.2903782
"Volunteers of America Northern Rockies","SU",-105.4925711,44.2910272
"Personal Frontiers Inc","SU",-105.4956325,44.2916232
"Volunteers of America Northern Rockies","SU",-106.7064012,44.3496303
"Soulegria LLC","SU",-113.2877363,37.1760688
"Lexington Regional Health Center","SU",-99.7589814,40.7858929
"Lutheran Family Services of Nebraska","SU",-99.7409967,40.7812316
"Heartland Counseling Clinic","SU",-99.7380302,40.7779918
"Dream Inc","SU",-99.3379166,38.8861845
"High Plains Mental Health Center","SU",-99.3298825,38.8685974
"Renew Health Addiction Recovery","SU",-104.5356231,33.3951723
"Whiteriver Indian Hospital","SU",-109.959797,33.877122
"Smoky Hill Foundation for Chemical Dep","SU",-99.3148397,38.8878948
"Medmark Treatment Centers","SU",-104.5053657,33.380417
"MedMark Treatment Centers","SU",-104.5053657,33.380417
"Four Directions Treatment and","SU",-105.8134802,33.1637932
"Mental Health and Recovery Services of","SU",-110.7484712,43.4794506
"Grand Teton Counseling","SU",-110.7598538,43.4792785
"High Plains Mental Health Center","SU",-99.3192379,39.7566797
"NM Department of Health","SU",-104.5231025,33.3093912
"North Country Healthcare","SU",-112.1922302,35.2470371
"Hope Rising Outpatient","SU",-113.5618315,37.0966926
"Rapid City","SU",-103.2250059,44.0503925
"True North Recovery and Wellness","SU",-113.5689766,37.0954275
"Premier Counseling Services","SU",-113.5793515,37.1112333
"Therapy Associates","SU",-113.5755953,37.083638
"Lions Gate Recovery","SU",-113.5888692,37.1102431
"Southwest Behavioral Health Center","SU",-113.5934499,37.1119097
"Steps Recovery Center","SU",-113.5848935,37.0894802
"Lifeways","SU",-103.2339314,44.0762378
"Iroquois Center for Human Development","SU",-99.2841456,37.6019884
"FourPoints Health","SU",-113.6138483,37.1334031
"Volunteers of America Northern Rockies","SU",-104.3772276,44.4062615
"ROADS Inc","SU",-103.2114443,44.081047
"Wellfully Wellspring Inc","SU",-103.204629,44.082662
"Saint George Metro Treatment Center","SU",-113.6072128,37.0826521
"Youth and Family Services Inc","SU",-103.2094892,44.0912109
"Steps Recovery Center","SU",-113.5988432,37.0448811
"Addiction Recovery Centers of the","SU",-103.2209941,44.0997804
"Center for Csl and Consultation","SU",-99.0967258,38.1798501
"Presbyterian Medical Services","SU",-105.9322601,32.9147168
"Northwest Center for Behavioral Health","SU",-99.5723366,36.5736459
"Plainview Serenity Center Inc","SU",-101.7098985,34.2554512
"North Country Healthcare","SU",-111.3231148,34.2301415
"Volunteers of America ","SU",-106.950909,44.761022
"Volunteers of America ","SU",-106.9480211,44.7612632
"Southwest Behavioral and Health Servs","SU",-111.3348523,34.2288387
"Community Bridges Inc","SU",-111.3410704,34.2312102
"Community Bridges Inc","SU",-111.3410704,34.2312102
"Spectrum Healthcare","SU",-112.0340836,34.7381011
"Spectrum Healthcare","SU",-112.0295657,34.7292226
"Moonlight Mountain Recovery Inc","SU",-112.3240577,42.8918441
"Volunteers of America Northern Rockies","SU",-106.9734673,44.8076695
"Central Plains Center","SU",-101.7095314,34.1858497
"Open Space Counseling Services","SU",-109.0584826,44.5205447
"Raise the Bottom Training and","SU",-112.4291548,42.8405864
"West Park Behavioral Health","SU",-109.1134096,44.5119501
"Cedar Mountain Center at","SU",-109.0737845,44.5265642
"High Country Behavioral Health","SU",-112.4411284,42.8634555
"Gateway Counseling Inc","SU",-112.4462549,42.8654895
"Consumer Care LLC","SU",-112.4550516,42.8603886
"South Central Behavioral Services Inc","SU",-99.0822938,40.7133698
"Cognitive Restructuring LLC","SU",-112.4473215,42.8723306
"Behavioral Enhancement Services","SU",-112.4499226,42.8746223
"D6 Treatment","SU",-112.4498834,42.8746865
"Veterans Affairs Medical Center","SU",-103.4705951,44.4128062
"Center for Csl and Consultation","SU",-98.8128358,38.3656405
"Freedom Recovery","SU",-112.4587047,42.8783337
"Saint Francis Community Services","SU",-98.7649609,38.3672628
"High Plains Mental Health Center","SU",-98.6970258,39.4498742
"Northwest Center for Behavioral Health","SU",-99.3913644,36.4339772
"Mingus Mountain Estates","SU",-112.1877158,34.64357276
"Tu Casa","SU",-108.2418898,32.7933996
"Canyonlands Healthcare","SU",-113.9300105,36.9065428
"Canyonlands Healthcare","SU",-109.2940051,33.0420335
"Recovery Management Center","SU",-108.2773944,32.7800732
"Presbyterian Medical Services","SU",-104.4107009,32.8479922
"Awareness Center for Counseling","SU",-112.3467282,43.1899117
"Polara Health","SU",-112.4577951,34.7742913
"Community Council of Idaho","SU",-112.3638118,43.19463
"Community Council of Idaho Inc","SU",-111.9919427,43.4841913
"High Country Behavioral Health","SU",-112.0111147,43.4821029
"Pratt Community Health Clinic LLC","SU",-98.7393225,37.6447018
"DCCCA Inc","SU",-98.7385235,37.6415983
"Mingus Mountain Academy","SU",-112.2469701,34.5397178
"Spectrum Healthcare","SU",-112.3167948,34.5902014
"Padron Counseling LLC","SU",-112.0233225,43.4976734
"Arizona Behavioral Csl and Educ Inc","SU",-112.3188183,34.5871786
"CSU Polara Health","SU",-112.3137735,34.5825683
"New Start Counseling and Consulting","SU",-112.0267603,43.4972935
"Polara Health","SU",-112.3261862,34.5914452
"Polara Health","SU",-112.3262794,34.5910987
"Community Medical Services","SU",-112.3260767,34.5888095
"Beehive Rehabilitation and Counseling","SU",-112.039776,43.493144
"Brick House Recovery","SU",-112.0502925,43.5035886
"Tueller Counseling Services Inc","SU",-112.0767296,43.4957552
"Tueller Counseling Services Inc","SU",-112.0767358,43.4964224
"Stoneridge Centers for","SU",-112.3613779,34.5813161
"New Dawn Enterprises","SU",-103.4275264,44.6604116
"Community Council Of Idaho","SU",-111.9156562,43.6720407
"Tueller Counseling Services Inc","SU",-111.932956,43.669507
"Spectrum Healthcare","SU",-112.4670037,34.5962743
"Silver Sands Recovery","SU",-112.4677865,34.5963366
"Polara Health","SU",-112.4713732,34.5565797
"Prescott House Inc","SU",-112.4597506,34.5446422
"Recovery in the Pines","SU",-112.4838392,34.5642715
"Viewpoint Dual Recovery Center","SU",-112.4787231,34.5535097
"Royal AZ LLC","SU",-112.4866304,34.5572292
"West Yavapai Guidance Clinic","SU",-112.487273,34.5539584
"Royal AZ LLC","SU",-112.4792763,34.5424163
"Tueller Counseling Services Inc","SU",-111.7961557,43.8188653
"Compass Recovery Center","SU",-112.4713412,34.5307302
"Canyonlands Healthcare","SU",-110.8272632,33.4106978
"Holdfast Recovery","SU",-112.4934338,34.5422853
"Community Bridges Inc","SU",-110.8138715,33.4027539
"Horizon Health and Wellness","SU",-110.7750598,33.3787078
"Stewards of Recovery","SU",-111.8171583,43.824499
"Texas Tech Univ Health Sciences Center","SU",-101.8918248,33.5894624
"Canyonlands Community Healthcare","SU",-109.1065376,32.7202402
"BHC Mesilla Valley Hospital","SU",-106.7738764,32.3566885
"Lubbock Lighthouse","SU",-101.855621,33.583162
"Recovery Solutions","SU",-101.8507589,33.5626454
"Plainview Serenity Center Inc","SU",-101.8507589,33.5626454
"Dailey Recovery Services of Amarillo","SU",-101.8678675,33.5482534
"StarCare Specialty Health System","SU",-101.8462048,33.5588746
"Mirror Inc","SU",-98.5774064,37.2884687
"Elite Primary Care","SU",-106.7517073,32.3242077
"Starcare Specialty Health System","SU",-101.80755,33.5734009
"Department of Veterans Affairs","SU",-101.8474811,33.5376329
"Zia Recovery Center","SU",-106.7820972,32.31093
"ALT Recovery Group","SU",-106.7426249,32.3059954
"La Clinica De Familia Inc","SU",-106.8135511,32.3058016
"La Clinica De Familia Inc","SU",-106.7815361,32.304452
"Community Partners Integrated Hlthcare","SU",-109.7037519,32.8347751
"Community Medical Services","SU",-109.7073388,32.8335286
