name,address,city,state,zip,confidence,lon,lat
Farmacias Benavides,Boulevard Miguel Alemán 1240,Reynosa,,88500,0.99,-98.2726945,26.0934589
Farmacias López - San Antonio,"esquina con, Aldama, Porfirio Díaz 455",Reynosa,,88500,0.96,-98.2792042,26.0952862
Mario's Rx Pharmacy,6201 S Cage Blvd,Pharr,TX,78577,0.96,-98.1938816,26.1336666
Weslaco Pharmacy,1102 S Airport Dr,Weslaco,TX,78596,0.96,-97.9746921,26.1494855
Central Pharmacy,1010 S Airport Dr,Weslaco,TX,78596,0.96,-97.9749467,26.1500041
Pro-Script Pharmacy Services,911 S Airport Dr,Weslaco,TX,78596,0.96,-97.9740931,26.1504179
Coach's Pharmacy,100 N Texas Ave,Mercedes,TX,78570,0.96,-97.9137765,26.1510821
The Other Guys Pharmacy & Premium CBD,1116 E 8th St,Weslaco,TX,78596,1.0,-97.9797914,26.1515717
Mi Farmacia Internacional,Boulevard Miguel Alemán 103,Reynosa,,88500,0.96,-98.2722896,26.0926461
Farmacia Regis de Reynosa,Boulevard Miguel Alemán 103,Reynosa,,88500,0.96,-98.2721341,26.092651
Farmacia Drugstore Galo,Calle Ignacio Zaragoza 1060,Reynosa,,88500,0.96,-98.273712,26.0927285
Farmacias del Socorro,Boulevard Miguel Alemán 103,Reynosa,,88500,0.99,-98.2721982,26.0927992
Farmacia San Ramón,Boulevard Miguel Alemán 80,Reynosa,,88500,0.96,-98.2722317,26.092821
Farmacias de Similares,Calle Lerdo de Tejada 4,Reynosa,,88500,0.96,-98.2727739,26.0928359
Divine Pharmacy,427 E Duranta Ave,Alamo,TX,78516,0.96,-98.1082984,26.1864397
Martin Drug Co,601 S Nebraska Ave,San Juan,TX,78589,0.99,-98.155624,26.1883476
Pharrmacy,1002 W Sam Houston Blvd,Pharr,TX,78577,0.96,-98.1962223,26.1902534
J C Pharmacy,900 W Sam Houston Blvd,Pharr,TX,78577,0.96,-98.1962263,26.1902544
Starr Pharmacy and DME,1300 S Bryan Rd,Mission,TX,78572,0.96,-98.314168,26.1907477
Saenz Medical Pharmacy,212 Lindberg Ave,McAllen,TX,78501,0.96,-98.2237184,26.1921012
Apple Pharmacy,909 Business Park Dr,Mission,TX,78572,0.96,-98.3179563,26.1968659
CVS Pharmacy,2427 E Interstate Highway 2,Mission,TX,78572,0.99,-98.2833124,26.1974592
Jay's Pharmacy,610 S Broadway St,McAllen,TX,78501,0.99,-98.2343933,26.1980158
Southside Pharmacy,300 S Col Rowe Blvd,McAllen,TX,78501,0.96,-98.2222593,26.2002201
Virtual Physician Scribes,200 S 10th St,McAllen,TX,78501,0.98,-98.2313658,26.2019271
Walgreens,824 N I Rd,San Juan,TX,78589,0.99,-98.1655383,26.2019554
Walgreens,100 W Interstate Highway 2,Mission,TX,78572,0.99,-98.3287035,26.2021577
Mission Plaza Pharmacy,210 S Bryan Rd,Mission,TX,78572,0.96,-98.3121328,26.2024484
H-E-B Pharmacy,1300 E US Highway 83,Pharr,TX,78577,0.99,-98.1646747,26.2031024
San Juan Drug,1205 N Raul Longoria Rd,San Juan,TX,78589,0.96,-98.1526781,26.2035314
Healthy Shots,209 N 15th St,McAllen,TX,78501,0.97,-98.2355056,26.2061266
Walgreens,101 W Fm 495,San Juan,TX,78589,0.95,-98.152994,26.208152
Nuestra Clinica Del Valle,611 N Bryan Rd,Mission,TX,78572,0.97,-98.3109863,26.209067
TLC Pharmacy,1242 E Business 83,Mission,TX,78572,1.0,-98.305627,26.2120184
TLC Pharmacy and Medical Equipment,1242 E Business 83,Mission,TX,78572,0.96,-98.3057369,26.2120201
H-E-B Pharmacy,820 S Conway Ave,Mission,TX,78572,0.99,-98.3241315,26.2136415
DINMA Pharmacy & DME,832 W Del Oro Ave,Pharr,TX,78577,0.96,-98.192633,26.2145312
Daniel's Pharmacy,4115 W Pecan Blvd,McAllen,TX,78501,0.98,-98.2644122,26.2198772
TLC Pharmacy and Medical Equipment,2120 E Griffin Pkwy,Mission,TX,78572,0.99,-98.2884538,26.2243492
Walgreens,2301 N Shary Rd,Mission,TX,78574,0.99,-98.283958,26.2247034
PharmaVida Rx,1337 E Palma Vista Dr,Palmview,TX,78572,0.96,-98.3564479,26.2247533
Saenz Medical Pharmacy,2121 E Griffin Pkwy,Mission,TX,78572,0.99,-98.2878482,26.2249148
Richard's Pharmacy,1112 E Griffin Pkwy,Mission,TX,78572,0.99,-98.307995,26.227294
Rawls Rx Llc,1112 E Griffin Pkwy,Mission,TX,78572,0.96,-98.3079651,26.2272997
H-E-B Pharmacy,200 E Griffin Pkwy,Mission,TX,78572,0.99,-98.3220666,26.2278241
Apple Pharmacy,2501 N 23rd St,McAllen,TX,78501,0.99,-98.2419821,26.2292001
DLS Pharmacy,1301 E Fern Ave B-1,McAllen,TX,78501,0.91,-98.2000932,26.2296658
CVS Pharmacy,2300 N Conway Ave,Mission,TX,78574,1.0,-98.3228086,26.2299657
Texas Family Pharmacy,508 W Griffin Pkwy,Mission,TX,78572,0.96,-98.3287101,26.2305912
Hemmanuel Pharmacy,3914 N Jackson Rd,Pharr,TX,78577,0.99,-98.1981359,26.2313751
Walgreens,2008 W Palma Vista Dr,Palmview,TX,78572,1.0,-98.3924776,26.2369535
Saenz Medical Pharmacy,801 Nolana Ave E,McAllen,TX,78504,1.0,-98.2038462,26.2372103
A-Class Pharmacy,3600 N 23rd St,McAllen,TX,78501,0.96,-98.2393996,26.2378999
Riverside Pharmacy,2308 Expressway 83,Penitas,TX,78576,0.96,-98.4355281,26.2419409
Rio Script Pharmacy,911 S Airport Dr,Weslaco,TX,78596,0.99,-98.4355573,26.2419945
McAllen Pharmacy Compounding Center,4420 N McColl Rd,McAllen,TX,78504,0.96,-98.205267,26.2420182
CVS Beauty,3600 Nolana Ave,McAllen,TX,78504,0.96,-98.2543718,26.2445828
Hamarsyl Pharmacy,2528 Buddy Owens Ave,McAllen,TX,78504,0.95,-98.24204,26.24825
Lee's Pharmacy North,5120 N 10th St,McAllen,TX,78504,0.97,-98.2218211,26.2494224
Texas Scripts Pharmacy,720 E Dove Ave,McAllen,TX,78504,0.96,-98.202967,26.2509328
Apple Pharmacy,400 E Dove Ave,McAllen,TX,78504,0.96,-98.2064152,26.2514257
Walgreens,5528 N 10th St,McAllen,TX,78504,1.0,-98.2211605,26.2533228
CVS Pharmacy,5600 N 23rd St,McAllen,TX,78504,1.0,-98.2363204,26.2548435
Lindberg Pharmacy,5203 S McColl Rd,Edinburg,TX,78539,0.99,-98.2041559,26.2565512
Fry's Prescription Pharmacy,311 Sam Houston Blvd,San Benito,TX,78586,0.99,-97.6304466,26.1336502
Salinas Pharmacy,500 N Sam Houston Blvd,San Benito,TX,78586,0.99,-97.6286699,26.1347389
Medicine Shoppe,205 W US Highway 77,San Benito,TX,78586,0.96,-97.6274912,26.1387875
Rio Grande State Center,1401 S Rangerville Rd,Harlingen,TX,78552,0.96,-97.708409,26.1595123
Community Care Pharmacy,512 Victoria Ln,Harlingen,TX,78550,0.96,-97.6719232,26.160441
Care Rx Pharmacy,4501 Hale Ave,Harlingen,TX,78550,0.99,-97.6787112,26.1674138
MacPherson's Medical Supply,2325 S 77 Sunshine Strip,Harlingen,TX,78550,0.97,-97.6710138,26.171091
CVS Beauty,2015 S 77 Sunshine Strip,Harlingen,TX,78550,0.97,-97.6727685,26.1730674
Harlingen Pharmacy,1616 N Ed Carey Dr,Harlingen,TX,78550,0.96,-97.6728508,26.1735682
Walgreens,1921 S 77 Sunshine Strip,Harlingen,TX,78550,0.95,-97.673494,26.174101
Sander Pharmacy,916 E 6th St,Weslaco,TX,78596,1.0,-97.9777518,26.1554439
CVS Pharmacy,1602 E Business 83 83,Weslaco,TX,78596,0.95,-97.9739,26.1559
Mid Valley Pharmacy,400 E Expressway 83,Mercedes,TX,78570,0.96,-97.9119251,26.1560314
CVS Pharmacy,224 N Main St,La Feria,TX,78559,1.0,-97.8235223,26.159834
Walgreens,1701 W Business 83,Weslaco,TX,78596,1.0,-98.0074295,26.162275
Barrachina Pharmacy,2004 E Expressway 83,Weslaco,TX,78599,0.96,-97.9703344,26.1669345
O. K. Pharmacy,122 S Main St,Donna,TX,78537,0.99,-98.0542537,26.1699046
H-E-B Pharmacy,1004 N Texas Blvd,Weslaco,TX,78596,0.96,-97.989431,26.1710946
O.K. Pharmacy North LLC,311 N salinas Blvd,Donna,TX,78537,0.95,-98.0421946,26.174115
CVS Pharmacy,1301 Cage Blvd,Pharr,TX,78577,1.0,-98.1858341,26.1802434
Richard's Pharmacy,605 N Main St,Donna,TX,78537,0.96,-98.0529354,26.1804577
CVS Pharmacy,618 N Main St,Donna,TX,78537,1.0,-98.0522282,26.1806318
Letdin Pharmacy,2101 S Cynthia St,McAllen,TX,78503,0.96,-98.2198667,26.1825282
Saenz Medical Pharmacy,1200 E Ridge Rd,McAllen,TX,78503,1.0,-98.2105628,26.1836377
ASP Cares,1401 E Ridge Rd,McAllen,TX,78503,0.96,-98.207768,26.1840936
Alamo Pharmacy,122 N Alamo Rd,Alamo,TX,78516,0.96,-98.1228953,26.1847402
Lee's Pharmacy,1901 S 1st St,McAllen,TX,78503,0.96,-98.2220515,26.1849886
Walgreens,701 E Ridge Rd,McAllen,TX,78503,0.96,-98.215073,26.185264
CVS Pharmacy,708 E Expressway 83,McAllen,TX,78503,0.99,-98.2135265,26.1862356
CVS Beauty,708 E Expressway 83,McAllen,TX,78503,0.96,-98.2134794,26.186238
Salinas Pharmacy,1022 S F St,Harlingen,TX,78550,0.99,-97.7023844,26.182601
CVS Beauty,1002 Dixieland Rd,Harlingen,TX,78552,0.96,-97.7219281,26.1827405
CVS Pharmacy,1002 Dixieland Rd,Harlingen,TX,78552,1.0,-97.7219247,26.182743
H-E-B Pharmacy,613 US-83 N,Harlingen,TX,78550,0.97,-97.7134492,26.1831946
My NuRx Pharmacy,1614 Filmore Ave,Harlingen,TX,78550,0.96,-97.7134014,26.1866456
Walgreens,1810 W Tyler Ave,Harlingen,TX,78550,1.0,-97.7146851,26.1900209
Walgreens,1406 E Harrison Ave,Harlingen,TX,78550,1.0,-97.6806983,26.1902157
Natalie’s Gifts & More,608 E Harrison Ave,Harlingen,TX,78550,0.96,-97.6894493,26.1903843
Pete's Pharmacy,721 W Harrison Ave,Harlingen,TX,78550,0.96,-97.7032053,26.190539
ALLRx Pharmacy,222 W Harrison Ave,Harlingen,TX,78550,0.96,-97.6976727,26.1907733
Walgreens,1520 W Freddy Gonzalez Dr,Edinburg,TX,78539,1.0,-98.180616,26.2886255
Junior's Pharmacy,1313 S Closner Blvd,Edinburg,TX,78539,0.96,-98.1646324,26.2893605
Walgreens,1520 S McColl Rd,Edinburg,TX,78539,0.92,-98.1961986,26.2918049
H-E-B Pharmacy,512 E Edinburg Ave,Elsa,TX,78543,1.0,-97.985171,26.2921635
GPS Pharmacy,3521 W Freddy Gonzalez Dr,Edinburg,TX,78539,0.96,-98.2042136,26.2929543
Health Plus Pharmacy,3104 W Mile 5 Rd,Mission,TX,78574,0.99,-98.3543325,26.2931899
Torres Family Pharmacy,103 Broadway St,Elsa,TX,78543,0.96,-97.993689,26.2932245
CVS Pharmacy,103 W Edinburg Ave,Elsa,TX,78543,1.0,-97.9936806,26.2938233
Cantu's Pharmacy,504 S Closner Blvd,Edinburg,TX,78539,0.97,-98.1629427,26.2970133
Med Care Pharmacy,802 E University Dr,Edinburg,TX,78539,0.99,-98.1545582,26.2999159
University Pharmacy,615 E University Dr,Edinburg,TX,78539,0.96,-98.1559216,26.3006517
RGVMEDS Pharmacy,2606 E Richardson Rd,Edinburg,TX,78542,0.96,-98.1348984,26.3045182
Well Care Pharmacy,8115 N Los Ebanos Rd,Mission,TX,78573,0.96,-98.3256069,26.3154936
CVS Pharmacy,103 W Monte Cristo Rd,Edinburg,TX,78541,0.99,-98.1566292,26.3376711
Pharmacy Station,640 S Frontage Rd,Raymondville,TX,78580,0.96,-97.7711311,26.4767899
Torres Family Pharmacy,182 E Kimball Ave,Raymondville,TX,78580,0.96,-97.7819499,26.4807407
Watson's City Drug,192 S 7th St,Raymondville,TX,78580,0.95,-97.7828047,26.4811192
CVS Pharmacy,111 E Hidalgo Ave,Raymondville,TX,78580,1.0,-97.7822338,26.4824293
Raymondville Family Pharmacy,180 N 7th St,Raymondville,TX,78580,0.91,-97.7823,26.48274
Falfurrias Family Pharmacy,202 W Rice St,Falfurrias,TX,78355,0.96,-98.1456876,27.2270232
Rio Health Pharmacy,201 E Jackson St,Harlingen,TX,78550,0.96,-97.6943158,26.1929103
Trinidad PHC,102 E Colorado Ave,Rio Hondo,TX,78583,0.96,-97.5775491,26.2345991
Walmart,1250 Flour Bluff Dr,Corpus Christi,TX,78418,0.94,-97.2998183,27.6740228
Memorial Pharmacy,7017 S Staples St,Corpus Christi,TX,78413,0.98,-97.3912217,27.6744064
Walgreens,5601 Saratoga Blvd,Corpus Christi,TX,78414,1.0,-97.3838657,27.6848243
Sunrise Pharmacy,6102 Parkway Dr,Corpus Christi,TX,78414,0.96,-97.3748414,27.6870771
CVS Beauty,7798 S Padre Island Dr,Corpus Christi,TX,78412,0.96,-97.3304582,27.6894918
CVS Beauty,2102 Airline Rd,Corpus Christi,TX,78414,0.96,-97.3629573,27.6914257
Sunnyside Pharmacy,5817 Patton St,Corpus Christi,TX,78414,0.98,-97.3718379,27.6926048
Walgreens,7153 S Padre Island Dr,Corpus Christi,TX,78412,1.0,-97.3424408,27.693071
Walmart Pharmacy,1401 Hwy 100,Port Isabel,TX,78578,1.0,-97.2224114,26.0691683
Walgreens,1673 Hwy 100,Port Isabel,TX,78578,0.98,-97.2253039,26.0715262
CVS Pharmacy,1500 Padre Blvd,South Padre Island,TX,78597,1.0,-97.1650951,26.09554
CVS Beauty,14525 S Padre Island Dr,Corpus Christi,TX,78418,0.96,-97.2225452,27.6183328
Jays Pharmacy Ingleside,2734 Dallas Ave,Ingleside,TX,78362,0.96,-97.2129338,27.8777701
Walmart Pharmacy,2501 W Wheeler Ave,Aransas Pass,TX,78336,0.98,-97.1766313,27.9228584
Internal Medicine Associates,1121 Highway 35 N,Rockport,TX,78382,0.96,-97.044792,28.033511
Walmart Pharmacy,2401 Highway 35 N,Rockport,TX,78382,0.99,-97.0447185,28.048002
Village Pharmacy,112 S Alamo St,Refugio,TX,78377,1.0,-97.2758959,28.3045531
H-E-B Pharmacy,1505 E Rio Grande St,Victoria,TX,77901,0.95,-96.9886923,28.805622
Moore's Compounding Pharmacy,5945 McArdle Rd,Corpus Christi,TX,78412,0.98,-97.3609373,27.7067824
Moore's Compounding Pharmacy,5945 Mcardle Rd,Corpus Christi,TX,78412,0.95,-97.3602804,27.7070925
Walgreens,5702 Weber Rd,Corpus Christi,TX,78413,1.0,-97.4043248,27.7116572
Advanced Steps Medical Equipment,4455 S Padre Island Dr,Corpus Christi,TX,78411,0.96,-97.3914485,27.7153262
Carter's LTC Pharmacies,3845 S Padre Island Dr,Corpus Christi,TX,78415,0.96,-97.4011058,27.7222899
CVS Beauty,4801 S Alameda St,Corpus Christi,TX,78412,0.96,-97.3612869,27.7238578
CVS Beauty,4166 S Staples St,Corpus Christi,TX,78411,0.96,-97.3778528,27.7254737
Walmart,4109 S Staples St,Corpus Christi,TX,78411,1.0,-97.38336,27.72728
Walmart Pharmacy,4109 S Staples St,Corpus Christi,TX,78411,1.0,-97.3822809,27.7276938
H-E-B Curbside Pickup & Grocery,4320 S. Alameda St.,Corpus Christi,TX,78412,0.95,-97.3712098,27.729711
Kelly's Pharmacy & Compounding,520 Everhart Rd,Corpus Christi,TX,78411,1.0,-97.3739856,27.7317287
Nichols Southside Pharmacy,3141 Gollihar Rd,Corpus Christi,TX,78415,0.99,-97.4077115,27.7383929
Walmart Pharmacy,1821 S Padre Island Dr,Corpus Christi,TX,78416,1.0,-97.4387686,27.7384184
Walgreens,4501 Ayers St,Corpus Christi,TX,78415,0.97,-97.4219404,27.7451221
Corpus Christi Outpatient Clinic,5283 Old Brownsville Rd,Corpus Christi,TX,78405,0.97,-97.457645,27.756677
Deleon's Clinic Pharmacy,613 Elizabeth St,Corpus Christi,TX,78404,0.96,-97.395495,27.7772294
Walgreens,2101 Morgan Ave,Corpus Christi,TX,78405,0.97,-97.4127341,27.7777099
Shoreline Pharmacy,1311 S Staples St,Corpus Christi,TX,78404,0.96,-97.4016269,27.7782014
ASP Cares,1300 3rd St,Corpus Christi,TX,78404,0.96,-97.3964363,27.7787911
CVS Pharmacy,1000 N 1st St,Robstown,TX,78380,0.97,-97.6666135,27.7993711
Walmart Pharmacy,1133 E General Cavazos Blvd,Kingsville,TX,78363,0.97,-97.8537476,27.4896585
Mendoza's Pharmacy,914 E Fordyce Ave,Kingsville,TX,78363,0.96,-97.8568578,27.5119092
Harrel Drug Co,204 E Kleberg Ave,Kingsville,TX,78363,0.96,-97.8673325,27.5170687
Rushing & Gonzalez Drug,301 E Main St,Alice,TX,78332,0.96,-98.074317,27.7501946
CVS Pharmacy,215 N Texas Blvd,Alice,TX,78332,1.0,-98.0653201,27.7530411
San Diego Pharmacy,508 E Gravis St,San Diego,TX,78384,0.96,-98.2338908,27.7626611
La Hacienda Pharmacy,213 Dr E E Dunlap St,San Diego,TX,78384,0.95,-98.2385088,27.7653021
Crawford Pharmacy,407 E Orange Ave,Orange Grove,TX,78372,0.96,-97.9329939,27.9544462
Jays Pharmacy Mathis,611 S State Highway 359,Mathis,TX,78368,0.96,-97.8246952,28.0846966
CVS Pharmacy,213 E San Patricio Ave,Mathis,TX,78368,0.99,-97.82623,28.0931618
Walgreens,11133 Leopard St,Corpus Christi,TX,78410,0.99,-97.5859473,27.8452489
Walmart Pharmacy,3829 US-77 S,Corpus Christi,TX,78410,0.99,-97.6326662,27.8537024
Medical Plaza Pharmacy & Long Term Care,13725 Northwest Blvd,Corpus Christi,TX,78410,0.96,-97.6363891,27.8555498
CVS Beauty,4101 Interstate Highway 69 Access Rd,Corpus Christi,TX,78410,0.96,-97.6322531,27.8575142
Walgreens,1105 US Highway 181,Portland,TX,78374,0.97,-97.3180963,27.8834565
CVS Pharmacy,1627 Wildcat Dr,Portland,TX,78374,1.0,-97.3196641,27.887281
H-E-B Pharmacy,1600 Wildcat Dr,Portland,TX,78374,0.97,-97.3170732,27.8875745
Walmart Pharmacy,2000 US-181 N,Portland,TX,78374,0.96,-97.3056391,27.8947979
Moores Pharmacy,200 S Rachal Ave,Sinton,TX,78387,1.0,-97.5108035,28.0354935
Walgreens,300 E Houston St,Beeville,TX,78102,0.95,-97.744847,28.401986
Rogers Pharmacy,512 E Rio Grande St,Victoria,TX,77901,1.0,-96.9984413,28.8060701
Walgreens,2906 Houston Hwy,Victoria,TX,77901,1.0,-96.9741036,28.8127976
Walgreens,2701 N Navarro St,Victoria,TX,77901,1.0,-97.0008093,28.8201668
CVS Pharmacy,2702 N Navarro St,Victoria,TX,77901,1.0,-96.999874,28.8203191
Harding & Parker Drug Store,2806 N Navarro St,Victoria,TX,77901,0.96,-96.9997017,28.8208356
Central Drug Inc-Compounding,3502 N Laurent St,Victoria,TX,77901,1.0,-96.9923402,28.8258877
Walgreens,5204 N Navarro St,Victoria,TX,77904,1.0,-96.999362,28.8436168
H-E-B plus!,6106 N Navarro St,Victoria,TX,77904,0.97,-96.9952552,28.8516896
Rogers Pharmacy,6502 Nursery Dr Ste 102,Victoria,TX,77904,0.95,-97.0202077,28.8535757
Walgreens,9005 N Navarro St,Victoria,TX,77904,1.0,-96.9972989,28.8786891
Schulz and Wroten Pharmacy,122 Washington St,Beeville,TX,78102,0.99,-97.7494964,28.4023942
TLC Pharmacy & Medical Equipment,200 Hillside Dr,Beeville,TX,78102,0.99,-97.7328113,28.4075341
Kraege Drug Store,113 E Main St,Yorktown,TX,78164,0.99,-97.5023445,28.9812678
Walmart Pharmacy,1114 E Sarah Dewitt Dr,Gonzales,TX,78629,1.0,-97.449259,29.5166481
Mohrmann's Drug Store,2405 Winding Way Dr,Gonzales,TX,78629,0.98,-97.4306709,29.5180661
Dismukes Pharmacy,511 E Davis St,Luling,TX,78648,0.96,-97.6496508,29.6816591
Walmart Pharmacy,1904 S Colorado St,Lockhart,TX,78644,0.99,-97.6656737,29.8570112
Express Pharmacy Number 2,1724 S Colorado St,Lockhart,TX,78644,0.96,-97.6678337,29.8618833
Walgreens,200 S Colorado St,Lockhart,TX,78644,1.0,-97.6696997,29.8838441
Walgreens,504 TX-71 W,Bastrop,TX,78602,0.97,-97.335919,30.1066409
CVS Pharmacy,744 US Highway 181 N,Floresville,TX,78114,0.99,-98.1775669,29.1647067
Medcarepluspharmacy,3712 New Mathis Rd,Sandy Oaks,TX,78112,0.96,-98.4235099,29.1788327
Main Drug Co,201 N Nixon Ave,Nixon,TX,78140,0.99,-97.7648835,29.2685292
Walmart,3847 Pleasanton Rd,San Antonio,TX,78221,0.96,-98.505065,29.337737
CVS Beauty,3502 SE Military Dr,San Antonio,TX,78223,0.96,-98.4264918,29.3523408
Walgreens,3030 Goliad Rd,San Antonio,TX,78223,1.0,-98.4309023,29.3529094
CVS Pharmacy,3227 SE Military Dr,San Antonio,TX,78223,1.0,-98.4363091,29.3537739
Pharm House Drug,13857 US Highway 87 W,La Vernia,TX,78121,0.99,-98.1271177,29.3561245
Walgreens,138 SW Military Dr,San Antonio,TX,78221,0.95,-98.4918529,29.3563571
Express Pharmacy,1445 SW Military Dr,San Antonio,TX,78221,0.96,-98.5160083,29.3569056
Reuss Pharmacy,515 N Esplanade St,Cuero,TX,77954,0.99,-97.2893923,29.0943967
Yoakum Discount Pharmacy,210 Nelson St,Yoakum,TX,77995,0.99,-97.1506673,29.2914113
City Drug Store,602 US Highway 77A S,Yoakum,TX,77995,0.98,-97.160022,29.2969544
Quality Pharmacy,408 N Avenue B,Shiner,TX,77984,0.96,-97.1681196,29.4307394
Your Hometown Pharmacy,304 N Texana St,Hallettsville,TX,77964,0.96,-96.9416588,29.4466093
Brookshire Brothers Pharmacy,1514 N Texana St,Hallettsville,TX,77964,0.96,-96.9397203,29.4614681
Your Hometown Pharmacy,104 N Kessler Ave,Schulenburg,TX,78956,0.96,-96.9023751,29.6855769
Your Hometown Pharmacy,121 E North Main St,Flatonia,TX,78941,0.96,-97.1077692,29.6878464
Apothecary of Medical Associates,38 East Ave,Schulenburg,TX,78956,0.96,-96.8987609,29.6915324
The Pharmacy Shop of Weimar,406 Youens Dr,Weimar,TX,78962,1.0,-96.787992,29.6935534
Lone Star Pharmacy,1395 Sattler Rd,New Braunfels,TX,78132,0.97,-98.1712436,29.8486588
B & J Pharmacy,2111 Hunter Rd,San Marcos,TX,78666,0.96,-97.9635962,29.8639398
CVS Pharmacy,105 Wonder World Dr,San Marcos,TX,78666,1.0,-97.9626192,29.8658765
H-E-B Pharmacy,200 W Hopkins St,San Marcos,TX,78666,0.96,-97.9431783,29.8831466
Walmart,1015 Highway 80,San Marcos,TX,78666,0.99,-97.9121365,29.8835345
Walgreens,639 Hopkins St,San Marcos,TX,78666,1.0,-97.9277235,29.8866025
H-E-B Pharmacy,641 E Hopkins St,San Marcos,TX,78666,0.99,-97.9267062,29.8870568
Walgreens,1700 Old Ranch Rd 12,San Marcos,TX,78666,1.0,-97.9648043,29.896525
Good Life Pharmacy,113 Star Grass,Spring Branch,TX,78070,0.96,-98.3000645,29.9374148
CVS Pharmacy,5188 Kyle Center Dr,Kyle,TX,78640,1.0,-97.8641541,30.0113246
Walgreens,5781 Kyle Pkwy,Kyle,TX,78640,1.0,-97.857271,30.0117543
Walgreens,6205 Jack C Hays Trl,Kyle,TX,78640,1.0,-97.8908817,30.0122755
Plum Creek Pharmacy,4217 Benner,Kyle,TX,78640,0.96,-97.8779278,30.0273864
Buda Drug Store,203 N Railroad St,Buda,TX,78610,0.98,-97.8422057,30.0814747
Walmart Pharmacy,690 Old San Antonio Rd,Buda,TX,78610,0.96,-97.8246171,30.0865171
CVS Pharmacy,220 S FM 1626,Buda,TX,78610,1.0,-97.8757078,30.0966954
Blanco Pharmacy & Wellness,316 Pecan St,Blanco,TX,78606,0.97,-98.4211492,30.0973111
CVS Pharmacy,9500 S Interstate 35,Austin,TX,78748,1.0,-97.7936992,30.1630321
Walmart,9300 S Interstate 35 Ste B,Austin,TX,78748,0.95,-97.78988,30.16621
Walgreens,120 W Slaughter Ln,Austin,TX,78748,0.99,-97.7891744,30.1676857
CVS Pharmacy,520 W Slaughter Ln,Austin,TX,78748,1.0,-97.798526,30.1728056
Randalls,9911 Brodie Ln,Austin,TX,78748,1.0,-97.8476962,30.1841004
CVS Pharmacy,3500 W Slaughter Ln,Austin,TX,78749,1.0,-97.8500688,30.1841567
Walgreens,27495 Ranch Road 12,Dripping Springs,TX,78620,1.0,-98.0880389,30.1912318
Martin's Wellness Dripping Springs Pharmacy,100 Commons Rd,Dripping Springs,TX,78620,1.0,-98.0849838,30.1922929
Brodie Lane Pharmacy,8916 Brodie Ln,Austin,TX,78748,0.99,-97.8432577,30.1949278
Solutions Pharmacy,13830 Sawyer Ranch Rd,Dripping Springs,TX,78620,1.0,-97.9985674,30.194929
CVS Pharmacy,13510 W Highway 290,Austin,TX,78737,1.0,-97.9981311,30.1973647
Walgreens,5011 W Slaughter Ln,Austin,TX,78749,1.0,-97.8640902,30.1990789
H-E-B Pharmacy,5800 W Slaughter Ln,Austin,TX,78749,1.0,-97.877015,30.2024513
Bastrop Medicine Shop,1110 Main St,Bastrop,TX,78602,0.99,-97.3202106,30.1120261
Pharmacy Alternatives,5810 Trade Center Dr,Austin,TX,78744,0.96,-97.7195998,30.2115302
Alto Pharmacy,4175 Freidrich Ln,Austin,TX,78744,0.96,-97.7473914,30.2128989
CVS Pharmacy,4405 E Riverside Dr,Austin,TX,78741,1.0,-97.7234609,30.2330141
H-E-B Pharmacy,2508 E Riverside Dr,Austin,TX,78741,0.99,-97.7221656,30.2363283
H-E-B,2400 South Congress Avenue,Austin,TX,78704,0.97,-97.75451826983642,30.238652192944496
Walgreens,1920 E Riverside Dr,Austin,TX,78741,1.0,-97.728158,30.2423864
CVS Pharmacy,500 Congress Ave,Austin,TX,78701,0.99,-97.7433233,30.267326
Capsule,210 W 7th St Ste B,Austin,TX,78701,0.95,-97.7442208,30.2694729
Walgreens,1144 Airport Blvd,Austin,TX,78702,1.0,-97.6984036,30.2728726
Medicine Man Pharmacy-Port Lavaca,1202 N Virginia St,Port Lavaca,TX,77979,0.91,-96.63393,28.62367
Palacios Prescription Shoppe,321 Main St,Palacios,TX,77465,0.99,-96.2149163,28.7013261
TruMed Pharmacy,2521 7th St,Bay City,TX,77414,0.96,-95.959563,28.9834879
CVS Pharmacy,2711 7th St,Bay City,TX,77414,1.0,-95.9573192,28.9838258
Hibbs Pharmacy,1415 Avenue G,Bay City,TX,77414,0.99,-95.9689366,28.989868
Walgreens,203 N Mechanic St,El Campo,TX,77437,1.0,-96.2706381,29.1971576
Mid Coast Pharmacy,1201 N Mechanic St,El Campo,TX,77437,0.96,-96.2776871,29.205994
CVS Pharmacy,1710 N Richmond Rd,Wharton,TX,77488,1.0,-96.096632,29.3262334
Health Wise Affordable Pharmacy,214 W Ahldag Ave,Wharton,TX,77488,0.96,-96.0939342,29.3314784
Lifechek Drug,13500 Highway 36,Needville,TX,77461,0.98,-95.833983,29.396503
Walgreens,51 Dixie Dr,Clute,TX,77531,1.0,-95.4196467,29.0183117
